,Train_MAE,Train_RMSE,MAE,RMSE
0,0.0020452460449455773,0.010572596746706624,0.0595067759859008,0.12382696586560761
1,0.0024017882799410887,0.010941142703505491,0.032421614534989415,0.055091533925834026
2,0.002114584263361843,0.010327231607809566,0.04057792756313317,0.08195083833670722
3,0.002462183464469168,0.011315284739873003,0.029759659931247896,0.044764553975990946
4,0.0024644321849196776,0.01119673678713352,0.04763038024823884,0.06953707925703327
5,0.002450958223276836,0.010751695032529611,0.04562299322671664,0.06964543566307069
6,0.0019354433284500976,0.006975317963246945,0.055567958845736336,0.08239289475178015
7,0.00245032209518342,0.011372177878295543,0.04261319954344485,0.08000307416215806
8,0.0021647664795847957,0.010393840665166383,0.0585439224337423,0.10064654358425412
9,0.00245571354957245,0.011038952093245244,0.03806884797965147,0.07233414205369056
10,0.0024563629060344633,0.011365656519485512,0.03915510220680376,0.05768157423144131
11,0.002326326487692642,0.011348214989372546,0.04229283198347043,0.06605082894481258
12,0.002083258341108812,0.010024315668213511,0.04879373613677621,0.07159912822745303
13,0.0024324550998951703,0.011494549890595321,0.03602454653187757,0.059603942057932985
14,0.0019309039100802714,0.009800154461595928,0.03274462695048182,0.05354318485721237
15,0.002168324827646389,0.010039103150764297,0.03664370208504324,0.06381969326623767
16,0.0020921709919969294,0.010042198643536868,0.053847675731885064,0.08971130021343932
17,0.002440952766267484,0.011418211790130505,0.035081898389463774,0.053270365950469245
18,0.001998921581417145,0.009862602692533728,0.0543326616559934,0.0846425953228097
19,0.002459920698827308,0.011305567173866738,0.041817792552242466,0.07327186587408217
20,0.002321234438366909,0.010890544709305179,0.04662785297805319,0.07272231242425493
21,0.002458088221670086,0.01170423154529301,0.05129996460955849,0.08390804181150219
22,0.002033736021412492,0.009137535225791162,0.053330550130895125,0.0893009693359992
23,0.0022959184155197615,0.010807485255918268,0.037597397984375225,0.05772303709019516
24,0.0024665762793749293,0.011579348137571065,0.04889707157275346,0.07649736612251777
25,0.0024038410352284385,0.010970677913592512,0.04603768041020249,0.0706044914573056
26,0.0024197622652539844,0.011321625738413109,0.056323043535947415,0.09571575816555972
27,0.001821216160975292,0.007279006877880273,0.03746713196438984,0.05098477651505123
28,0.0020734599761430927,0.008042770985999445,0.03877633921339774,0.05980898464097188
29,0.0023058633294701343,0.010734786457158701,0.04222729352639321,0.05890700340742987
30,0.002194309908583843,0.010353849689327175,0.03890369663833156,0.05899265095632955
31,0.0016329702920013839,0.0064390232482852295,0.04844739416483686,0.0677886341698443
32,0.002060815433362036,0.009950315057616385,0.03580949489278783,0.046442876474267626
33,0.001810392993086403,0.006491768819456105,0.05308290739493378,0.09252322388511464
34,0.0018957562219023708,0.007877519396862515,0.054637078407601,0.07922088849499369
35,0.002369905022929227,0.010012478670714219,0.02263277220374731,0.03231071319164905
36,0.0020645154064630805,0.009971897842409276,0.05308855098738296,0.08217512437592686
37,0.0024229304664964086,0.010793233238699972,0.034675805224453814,0.05969605317088441
38,0.002418632556743062,0.011647148929580893,0.06289744532341601,0.12701079500045626
39,0.0024322979548256738,0.01091744480439473,0.03446455188179768,0.04784423188002525
40,0.0024582273991129457,0.01129811348415918,0.04752960521088655,0.07068349956970466
41,0.0024257680061994438,0.011424196479881956,0.04628495245117801,0.0746602380073707
42,0.002278494067959667,0.01072278585750979,0.042621665531455834,0.06816767328300155
43,0.0024667472194287443,0.011250272069642952,0.04597472636713822,0.08717104520887957
44,0.0024509176184595582,0.011446266648405277,0.05533370372741308,0.07835473317710993
45,0.0024487414394651053,0.011678711500617868,0.03434175214788506,0.057839365746214254
46,0.0021526210984684118,0.010418280130439517,0.050884026185867084,0.08047243408501584
47,0.002323042326710242,0.011228911353497567,0.04517256027579483,0.06663121399922171
48,0.002156392355467021,0.010334397835367418,0.05116518755597539,0.0847900559036026
49,0.0024039964053183156,0.011255400661498691,0.04232738251541745,0.06418693479039407
50,0.0024419936278355808,0.01121130345269207,0.04129283607599424,0.06064716632051245
51,0.0023861606385996016,0.011023353033563693,0.03512159015764197,0.057201552683458515
52,0.002461273580162084,0.010689257805529168,0.06884170723538897,0.13577907517692236
53,0.0022103079192062384,0.01033415339675141,0.024718715583979384,0.04428816698086299
54,0.0023216291396871867,0.011247737543497314,0.04940077857894606,0.08971561004022438
55,0.0024605388096879347,0.011437557608153974,0.0506185251994835,0.07983696792959054
56,0.00242980802813284,0.010687971970786938,0.034096652452492014,0.052723021470825165
57,0.0024475743661435414,0.009770682943743683,0.038358574879856146,0.05832648800876576
58,0.0019092299018284202,0.007295075381065054,0.038077230569734326,0.05726637594643782
59,0.0024269600422817455,0.010972554101878886,0.03546808880472378,0.04823716032034441
60,0.002047560300136238,0.010578922162876626,0.0419266775482643,0.06675402627322786
61,0.0024178096453204246,0.011368905753198898,0.054127927070259346,0.0880469129940057
62,0.00209976754014122,0.008551076920758082,0.047411319450691804,0.08086706116483132
63,0.0022886056673512268,0.010747448724221988,0.042884898427358646,0.06734208001653644
64,0.0019160436650362365,0.007563366658236423,0.03931942076728425,0.06468175819278732
65,0.0021412567419126635,0.010055203576949596,0.049079484205111164,0.0870799133402426
66,0.0024215903308117018,0.011119192882991662,0.05605421746392905,0.0875724895875511
67,0.0015642685039661869,0.0058491739776117165,0.051855339896321746,0.07585838619637386
68,0.0019268451815067137,0.007244774853445235,0.03691477086310355,0.06211186804880211
69,0.002452391176579289,0.011247002708050284,0.03998532367091045,0.08271214589408127
70,0.0024488328656096336,0.010990586935532783,0.04525427538480379,0.06648304904351018
71,0.001967204285494383,0.009498914269426955,0.03590252909985469,0.05860214655586862
72,0.0016283051037138316,0.0064570225606200024,0.03711696108283892,0.05809650050479713
73,0.002444103187770026,0.011383383847828808,0.03846816021558706,0.06367013290499585
74,0.0024422916000918205,0.011673742540752674,0.047118744452472675,0.06682982833879034
75,0.00207923479610456,0.008069225010539747,0.05255356546706318,0.09353665821554455
76,0.002434123310435167,0.011425167365953157,0.04574249899079156,0.07229967269688647
77,0.0023981989498266095,0.0102544039397711,0.0459881535204227,0.08045027389578761
78,0.0024317636092492994,0.010957192753694023,0.046356033537106246,0.07413518885824165
79,0.002080870079982103,0.01009717994695892,0.042423541423881675,0.06046398475675137
80,0.0017925487270325044,0.008901309212785861,0.054305484217018044,0.08725563114720004
81,0.0018171498363963351,0.008891968815670068,0.056591692806375424,0.08168897964851222
82,0.002462295455688224,0.011278612764883638,0.0327648343722973,0.053360129848455534
83,0.002085381304672262,0.0100423288409933,0.03935300988979823,0.06372224507989595
84,0.0024452965010898875,0.010825413756229597,0.03412650673619603,0.044366193953946746
85,0.002436411098716362,0.01084140076086751,0.04944366064963807,0.08858507536163085
86,0.0023163995295925467,0.010510216989689576,0.04287928794351021,0.07960084420314495
87,0.0024000766131971416,0.009497665254120827,0.03696916645238849,0.05423490331766654
88,0.0024550694525844424,0.011383425869316352,0.029248004963745966,0.045364666363216476
89,0.0021513210364367953,0.010325236574949093,0.04227777637983511,0.06342769291212814
90,0.00232037646708072,0.009553076602131397,0.04010402350176214,0.05988424832504639
91,0.0020020413081205616,0.009876911565584902,0.04546282435603241,0.0677278758618773
92,0.002419461783195109,0.011460465649657543,0.036471692788000803,0.048204327892632105
93,0.002171489988508515,0.010443916429132814,0.05216091741614342,0.07780583926317164
94,0.002456226738646265,0.011004989480201507,0.03831537198639285,0.06437587862191155
95,0.002128633867746059,0.010718521882067143,0.05677055425652219,0.09989797491712993
96,0.002457868324872053,0.010623701973116089,0.029350553069251502,0.05134807850352934
97,0.0021501358619712015,0.008925120270039829,0.05648851521565437,0.08385923364431272
98,0.001926089129851687,0.007846624467640595,0.04285515281185887,0.06974408657340783
99,0.0024307668443440595,0.011213674895787243,0.03405034230009635,0.05530830825708101
100,0.002368364914841236,0.010854364402911282,0.04835031630586901,0.08297550675676571
101,0.0022778323106718945,0.010686675533122336,0.03725629254168192,0.04813336798207785
102,0.0023747649792061534,0.010808232663642083,0.04114767334639575,0.0650600263658869
103,0.002328872374512562,0.010847687945829507,0.04250459355415934,0.06272722947585412
104,0.0020498071806265856,0.01022357365118243,0.03485905573506928,0.04890235635967862
105,0.002414350268167542,0.011615235250921703,0.04946692648785057,0.0758954980807951
106,0.0018321377121036891,0.008915446678879047,0.05574454544585586,0.07791205727610977
107,0.002057427727676653,0.010006678978861502,0.041340696559842904,0.06427967299726131
108,0.0024416406158031395,0.010747711514477207,0.03152351468030604,0.05642177994123684
109,0.0017159175473446559,0.00871022056407726,0.035362301431091786,0.062240259347722066
