,Train_MAE,Train_RMSE,MAE,RMSE
0,0.003476292625857886,0.01217641347514385,0.044827672508048644,0.0681224344143264
1,0.00423107505227012,0.011544036987407434,0.02986970513588558,0.040596727087857214
2,0.003614423219545178,0.010904662178048972,0.03522981347634967,0.05265309341992093
3,0.004003561397402869,0.011739206523684004,0.024365470665033112,0.035799275216853874
4,0.0038043478163919883,0.011559137612180593,0.051165689433106766,0.07331373977434366
5,0.003950006340776044,0.011248585750536666,0.051259586993478226,0.07205420250263557
6,0.0033037518947035866,0.0074392907135245375,0.0449935006920936,0.06862005940632775
7,0.003964030928581226,0.011634757173967706,0.03400105833398201,0.05271934610288422
8,0.0033710846795026793,0.01085071778661231,0.04146906952777934,0.06010989156595132
9,0.003988508656101314,0.011422863734718623,0.039145951616574644,0.05224367549188571
10,0.0038073450050754042,0.011559356771186741,0.030548879805513435,0.04489960609476076
11,0.0035013428855341817,0.01152058270038195,0.04808971067132462,0.07024612402511636
12,0.0035883195453999274,0.010783214018254147,0.04455885849262515,0.0638692178561691
13,0.0038610839736338176,0.011704342043713798,0.035606115121212444,0.05218040164269896
14,0.0035258713541227796,0.011957148306075726,0.028969729091260613,0.04868300449463224
15,0.0036681443046065266,0.010961874269636747,0.036598760906943924,0.05353017789368563
16,0.003555889079327098,0.010784065421026293,0.04101858995047989,0.07073545069017421
17,0.00412091412263004,0.012631148248734356,0.036950297341083266,0.05605342191442498
18,0.0034602434622341824,0.010701415039142535,0.05258451645489144,0.07829978871873727
19,0.00413676227436002,0.0119602986940053,0.03220528159625326,0.052892155136787404
20,0.004041042270965872,0.011811219591335067,0.04050646979504037,0.0636813829213697
21,0.0037577420351403556,0.01189611757113225,0.04964136460450537,0.08165844796127515
22,0.0033808937707776434,0.010517480852466444,0.04211533649549368,0.06222581082941984
23,0.003625450370338188,0.011520826652528392,0.043185737986834304,0.060868577923109055
24,0.0038629540242749285,0.011692989241245502,0.04797195306175592,0.07217838369449464
25,0.003791092860411872,0.011048619315555203,0.04176376549970885,0.06409008096104302
26,0.003976518421930347,0.011712199457438694,0.07154817510146824,0.14426934573582603
27,0.003157371805910924,0.008021840972795916,0.03144849596420591,0.048042765344383107
28,0.003398266282957144,0.010110168271791196,0.04382012627701785,0.06490167194989027
29,0.003490355769627233,0.011197755588112961,0.0397513355623923,0.0534623842244906
30,0.0036629023681839365,0.010687900637885404,0.04612569055217736,0.06919883803415172
31,0.002693482758916354,0.006624973893476579,0.05930630645033129,0.09653216987120926
32,0.003482203249206124,0.010669309055328768,0.028864438328047956,0.038374845626745445
33,0.003095682064686371,0.007617518958195621,0.043792434271343175,0.06680487432894039
34,0.003183130348075391,0.008638347647178338,0.04359334504513844,0.06462952123258933
35,0.003983731195936563,0.010966499976270305,0.029924842967358724,0.053766132279313504
36,0.003345441189342692,0.010435271092310693,0.045694263569255135,0.0708485918008022
37,0.003869003505408158,0.011094347797066166,0.032448619378306176,0.0482405716567602
38,0.00405727352014561,0.012325048449360256,0.04121985434656439,0.06492879291845494
39,0.0039782026337475615,0.011219051927064329,0.0389405862150146,0.060405967880593395
40,0.00404097603984091,0.011829742463625382,0.038205439769275505,0.05847563479045433
41,0.003587222182800991,0.008210931052113362,0.035142005169785245,0.04997925890585063
42,0.003991974822642811,0.012317671420886741,0.03688473524831881,0.05888516544259552
43,0.004150199623665716,0.011747687611533443,0.03836743646284018,0.06006517418689574
44,0.0040502188250185304,0.01181704187075782,0.050399401276915584,0.06962716641055433
45,0.00411604585638279,0.011703473349044546,0.02907260522248425,0.04441625514311891
46,0.0034913509229971104,0.01095532696406677,0.039509375575973484,0.060186919844295715
47,0.0038122121761562777,0.011883707338843212,0.03806882975817257,0.058472524869239234
48,0.003458649650027125,0.010778934172217414,0.04452732159444105,0.06451838345241077
49,0.0036452883008773946,0.01145604200584533,0.04481438331585137,0.06956497914973006
50,0.003946354896967242,0.011777685420920104,0.040787582731584435,0.060621302566880544
51,0.004026097143940531,0.011657864772228261,0.034194903828727564,0.05169209972408087
52,0.003946358552387891,0.011297581577055288,0.046716142454132005,0.0739730106725421
53,0.003671193644572239,0.010864061891462435,0.02897149473267203,0.0471144984360261
54,0.0038268440070608647,0.011955687323009015,0.03863782547069273,0.07046415893971347
55,0.0040292934388716445,0.011846989575504755,0.041036309223516684,0.07138872931721386
56,0.003802008042834497,0.010949167619845782,0.04164140477521067,0.051954881042234925
57,0.003629146175684154,0.0077101229594947465,0.038474494235138594,0.05971211144562977
58,0.0034561087864509996,0.008079140451808263,0.03390033771234977,0.04754583559716129
59,0.0036923412325633024,0.010971576300670272,0.03287455822030618,0.04978643088233087
60,0.003349925684580564,0.010884921843141921,0.04227757738757516,0.062062653728658684
61,0.004108794574265194,0.01219565354971925,0.04315592210669332,0.06484343366259301
62,0.0030768700104127217,0.006961402628665592,0.04352156391540713,0.06051089544308758
63,0.0035938350059320913,0.011128239629753794,0.03936894548620797,0.05659333712628389
64,0.003508461155687263,0.008614588182477097,0.03821428547694672,0.06240849276772407
65,0.003889969067831229,0.011923390469603813,0.04483068772515836,0.06681773426604248
66,0.003833068315120767,0.011688488445637787,0.0640022418466687,0.12528812310421802
67,0.0029490672657567093,0.006627583222610516,0.04553289953853083,0.06818127645255485
68,0.0034292819886615387,0.007989252655071945,0.032269650835929864,0.0450628325928891
69,0.00412768976143994,0.011774061835942446,0.028454319510263136,0.05006320340975551
70,0.0035883562856058697,0.011170577748136472,0.0358488526228588,0.05857673285449274
71,0.003534757677985719,0.010224568391473869,0.03487030151346557,0.04953862858616471
72,0.0030298460899984,0.007292753687222799,0.03804183974052523,0.055161642687477155
73,0.003992438101914742,0.011770126240360723,0.03836825042358073,0.05640140318822807
74,0.0037185962259658166,0.011883676744182264,0.04096923018977258,0.05795941185622223
75,0.0035594750189658414,0.009552384530725818,0.04398132067299057,0.06651954407090092
76,0.003959081740441823,0.011660081850952245,0.03798208064870047,0.06225884081501985
77,0.004104484490362479,0.011009299537038273,0.040501622212490464,0.05696943673903098
78,0.004037516679136687,0.011411986801514739,0.037893411055739484,0.05408144270553971
79,0.0037114734562308004,0.010698677068752773,0.042753453012928974,0.06767412951430113
80,0.0031115461507828547,0.009849990803959222,0.050278272358019516,0.07300850572303873
81,0.003305839754530137,0.009506975820905704,0.043912154866112635,0.06574150975567705
82,0.0039574714810277365,0.011802018536523845,0.02538640717788447,0.03938842885415234
83,0.003537208225428736,0.010724729966259604,0.03555610463003516,0.05692769102510403
84,0.004137741446564751,0.011456480628869494,0.032986769029701386,0.04435812717066454
85,0.003763381017313071,0.011150301501451054,0.045686035177210094,0.06751831067746412
86,0.003317814869332983,0.007567063279836909,0.03584629343515264,0.05332890652739692
87,0.003791780024495987,0.010606555608686778,0.040447571117627874,0.060063499094153906
88,0.0039533688797445225,0.01226391053344125,0.024610171037766596,0.04212210826944377
89,0.0036769979506853638,0.010890324089856296,0.04227061570180114,0.05615087530544417
90,0.0033502017530099076,0.008135090246381853,0.04029755428958308,0.05903414813257662
91,0.0032957708243417845,0.01057774978883155,0.0382524668045841,0.05569736368714215
92,0.0040078160852504135,0.01184375784855744,0.032296807473891125,0.044846945625189955
93,0.0031597676318190597,0.010474271357245912,0.05226964462588691,0.07912327799254804
94,0.004164750937242175,0.011545737396717649,0.029994685310569986,0.050774536091483226
95,0.0035647990653880236,0.01133797913624797,0.04748336687219017,0.06700986819347751
96,0.004186861102273752,0.012090941406509646,0.03590410498380062,0.05347965006659749
97,0.003129572558615374,0.007470517347234717,0.054377353235860494,0.0774696560139334
98,0.00328884111747526,0.008216204824941694,0.04973907690971778,0.07351880886149761
99,0.0038690569701625523,0.011410682980282414,0.030451930182338136,0.05178931564793049
100,0.0038334321299031554,0.010984945263643471,0.03754125594978739,0.05692398652966583
101,0.003847156696963895,0.011452039715763088,0.026940383968750682,0.03582363799512614
102,0.004146266592356395,0.011180297906959446,0.03319251923766792,0.05114351960736477
103,0.003649570527420749,0.011258214544571637,0.04596957727124491,0.06633412405455888
104,0.0033819255293061254,0.010815455266386009,0.03762973812411926,0.0521764389444975
105,0.003877623376308065,0.0121382455142924,0.04349872190236151,0.05938118536780586
106,0.003103684466829185,0.00943443696454511,0.0522657397747222,0.07175797716561869
107,0.0035323746573598523,0.010605831043186943,0.03817543402404529,0.052152382372369736
108,0.004116158218551393,0.012232298990593856,0.03365105836910143,0.05468579475056885
109,0.0032045327832752966,0.009579020398171798,0.02702934750214665,0.04865088298039702
110,0.0038738275565195616,0.01113583568643559,0.03506161969077429,0.051801610175888725
111,0.003997128421560069,0.011738041851029073,0.04575826542695129,0.07002439965703654
112,0.0038147483666861777,0.011347578333951027,0.03617672027907286,0.053807136242704987
113,0.0029936103856977514,0.007292860405818595,0.030443276907847414,0.048380738111055956
114,0.003431927350984042,0.010541574759568208,0.033798316944006125,0.048155356086754704
115,0.0037236833833369874,0.007973545456394672,0.02352888634641542,0.03854815883114933
116,0.002929045058412595,0.0065080068089839885,0.02988554435881074,0.04274793257584255
117,0.003211904862956948,0.006975088496670862,0.0387625595343149,0.0529302364932499
118,0.0033030477880581343,0.010338856704741115,0.04519656439096069,0.07624412165757469
119,0.004154225212224357,0.012090000424806794,0.03875614846863523,0.05364611985303262
120,0.003888429732258276,0.011951900201729567,0.03980065753070118,0.05356152591030207
121,0.003788419349226098,0.01167596945355981,0.04027941993987037,0.061945058010638064
122,0.003882481425268464,0.010913861943819696,0.03713578379316569,0.055165368170087735
123,0.004028259854687705,0.011967152900650722,0.03241837998330112,0.049757666988302904
124,0.004139206488198139,0.011831625634432645,0.023741024041605725,0.03348728575350069
125,0.0033902181714599703,0.007464924798550332,0.04417347445890843,0.06949844746229372
126,0.0034425641566771976,0.011793032474151824,0.036853138909959254,0.05455980764989085
127,0.004045382943576354,0.011886323349493768,0.04646297733764754,0.06533573866882127
128,0.003092170019822952,0.008391918146092834,0.04143906426660439,0.05830166480770108
129,0.0027715342156518657,0.006405826019526347,0.03407212411699149,0.048055621843610764
130,0.0030528560962221544,0.007159507009622791,0.04081992151403397,0.0586803008988371
131,0.0039982018032793986,0.011652981758081944,0.029528671150651574,0.04845119182202544
132,0.0036870542094756672,0.01073876220485391,0.04105978479353494,0.062339069289685904
133,0.0036246582752321303,0.010761579458427843,0.041057314772408426,0.055129003949893916
134,0.0030932650159955664,0.006473252250319845,0.040886152446855235,0.05975397442038299
135,0.003363631028633268,0.01039637240309506,0.039948058620658686,0.05733149930982803
136,0.0034292570368465117,0.0109269269862986,0.026551922324303003,0.04422707704401362
137,0.0035001926897915447,0.010567797157710515,0.04134719130697889,0.06917493456076425
138,0.003980118713447524,0.012608030051187234,0.03744703143467451,0.057523059468970954
139,0.0038257814619756126,0.011191609832521002,0.041512637960713375,0.061485914253674875
140,0.0033154883920035764,0.007784048193769296,0.0390537336278654,0.05254095612645414
141,0.0039639639417626245,0.011550582921569108,0.05064613230749937,0.09879946969287844
142,0.003930858567325213,0.012663453491800798,0.03701697959296937,0.0594219906679163
