,Train_MAE,Train_RMSE,MAE,RMSE
0,0.006737245400935428,0.009864697755559688,0.023154148256994914,0.038490910430625476
1,0.006981661795359697,0.010005453422011742,0.024505968587029612,0.03745561799781839
2,0.006775681369372809,0.009733221328331317,0.026750234427545892,0.04600391320523507
3,0.0045720025140249835,0.006548151306201704,0.02547825768379202,0.0341368936063826
4,0.005855563600799488,0.00849288920592631,0.02267228151751516,0.03537090919503108
5,0.005710471754848577,0.008318758607845733,0.029908298736406727,0.04657497412723993
6,0.005718813909662932,0.008334627113712861,0.02381139703342697,0.03382562390253151
7,0.006912035998656066,0.009767230427556143,0.02337840013500606,0.03797845505263827
8,0.006451342056546385,0.009376382488084254,0.026773051859035037,0.038871924124257454
9,0.006605938060872089,0.009394255651976387,0.023862830398265127,0.03288239721028742
10,0.006900245414612079,0.009987459519083655,0.024709100539651828,0.03276963320167319
11,0.005933805600091751,0.008837929181894348,0.028847528593075142,0.047290201715174215
12,0.0062100508071004645,0.008943740078999781,0.021641248622939913,0.034054681453128774
13,3.235284757689231e-09,6.5787409168553045e-09,0.026766353886939254,0.03603186244849426
14,3.3385040540627725e-09,7.644206421728892e-09,0.028117719069757855,0.045013681705116416
15,0.005624117835429102,0.008181667806223007,0.026433581230414525,0.03829378126858862
16,0.003548889628145757,0.0053767572556501515,0.027489377386337492,0.04198549488180265
17,0.007766794647451098,0.010925599458579552,0.03205569603329868,0.04861557544458683
18,0.004727066240309451,0.006980610221278966,0.030655810480318128,0.039635966769377265
19,0.005873036729971811,0.00867030543654765,0.030661608105913868,0.04895643717335498
20,0.008165857035753501,0.011675299163162442,0.027524446595189073,0.03810875796612417
21,0.006945556633864978,0.010044793968789843,0.023403462325920107,0.038688115602539805
22,3.488690507274279e-09,7.81513504951977e-09,0.030225876746785584,0.04806895724878534
23,0.005794518829116296,0.008419989752833213,0.024093618166674758,0.03632389065478546
24,0.005639425094166597,0.007964087185172244,0.0239042555976448,0.038425184610515715
25,0.0058887431345639825,0.008545136595478113,0.021676359488219176,0.030667238708538404
26,0.005537251913363277,0.008072244186728503,0.019765594879220645,0.0270369062686966
27,0.0054364304683838256,0.007874322190598417,0.025181229591072395,0.03826263886044401
28,0.006739891383025262,0.009658303055478558,0.03158770566753856,0.05075588510403975
29,0.005972882781194334,0.008813442527138591,0.03637066981913509,0.04851194697879375
30,0.004429027013500138,0.006535738015482276,0.024603389647859596,0.032840188110419
31,0.003931915702557005,0.005671215452084614,0.02320771001492785,0.031902467214247665
